stance_1,stance_2,polarity,timestamp,key,wave
I think eating less meat helps the environment,My son and daughter-in-law eat mostly meat,negative,2025-12-16T19:03:46.714Z,e16f233f154de5f7,2
I eat beef about twice a week,I am concerned about animal welfare,negative,2025-12-16T19:03:52.552Z,e16f233f154de5f7,2
I dislike the taste of beef and pork,I have health concerns about beef and pork,positive,2025-12-16T19:11:28.987Z,ec02d5c2a65d3fd2,2
I eat chicken and turkey,I have health concerns about beef and pork,positive,2025-12-16T19:11:30.383Z,ec02d5c2a65d3fd2,2
I eat meat for protein,I eat chicken and turkey,positive,2025-12-16T19:11:36.419Z,ec02d5c2a65d3fd2,2
I have a hard time getting enough protein,I eat chicken and turkey,positive,2025-12-16T19:11:39.281Z,ec02d5c2a65d3fd2,2
My family eats a variety of meats,My family accommodates my meat preferences,positive,2025-12-16T19:11:49.177Z,ec02d5c2a65d3fd2,2
I care about environmental impact,I avoid beef and pork,positive,2025-12-16T19:11:57.743Z,ec02d5c2a65d3fd2,2
I eat chicken and turkey,I eat meat for protein,negative,2025-12-16T19:13:44.349Z,ec02d5c2a65d3fd2,2
I have a hard time getting enough protein,I eat chicken and turkey,negative,2025-12-16T19:13:45.858Z,ec02d5c2a65d3fd2,2
I avoid beef and pork,I have a hard time getting enough protein,negative,2025-12-16T19:13:51.940Z,ec02d5c2a65d3fd2,2
I buy meat most nights,I feel a meal is incomplete without meat,positive,2025-12-16T19:19:01.202Z,68eaac889f651fe0,2
Well-cooked meat increases enjoyment,Social contacts enjoy my well-cooked meat,positive,2025-12-16T19:19:05.883Z,68eaac889f651fe0,2
Well-cooked meat increases enjoyment,My daughter also loves meat,positive,2025-12-16T19:19:08.782Z,68eaac889f651fe0,2
I have a deep desire for meat,I feel a meal is incomplete without meat,positive,2025-12-16T19:19:15.683Z,68eaac889f651fe0,2
I feel a meal is incomplete without meat,I buy meat most nights,negative,2025-12-16T19:21:15.882Z,68eaac889f651fe0,2
I find plant-based meals easy and light,I include plant-based meals for health,positive,2025-12-16T19:09:29.367Z,04311d2ad745c4c6,2
I enjoy eating meat,I need nutrients like iron from meat,positive,2025-12-16T19:09:34.503Z,04311d2ad745c4c6,2
I enjoy eating meat,I balance meat and vegetarian products,positive,2025-12-16T19:09:40.415Z,04311d2ad745c4c6,2
I balance meat and vegetarian products,I include plant-based meals for health,positive,2025-12-16T19:09:43.029Z,04311d2ad745c4c6,2
I eat meat for protein,I balance meat and vegetarian products,positive,2025-12-16T19:09:45.023Z,04311d2ad745c4c6,2
"I eat chicken, turkey, fish, or beef daily",I balance meat and vegetarian products,positive,2025-12-16T19:09:51.187Z,04311d2ad745c4c6,2
I believe my body needs meat,I need nutrients like iron from meat,positive,2025-12-16T19:09:56.479Z,04311d2ad745c4c6,2
I include plant-based meals for health,I need nutrients like iron from meat,negative,2025-12-16T19:10:47.131Z,04311d2ad745c4c6,2
I include plant-based meals for health,I believe my body needs meat,negative,2025-12-16T19:10:51.521Z,04311d2ad745c4c6,2
"I eat chicken, turkey, fish, or beef daily",I include plant-based meals for health,negative,2025-12-16T19:10:55.631Z,04311d2ad745c4c6,2
I balance meat and vegetarian products,I include plant-based meals for health,negative,2025-12-16T19:10:58.313Z,04311d2ad745c4c6,2
Taste motivates my family to eat meat,My family loves to eat meat,positive,2025-12-16T19:26:52.453Z,6d94ac5f05b3776e,2
I am concerned about my health,I avoid greasy meats,positive,2025-12-16T19:27:00.173Z,6d94ac5f05b3776e,2
I avoid eating red meats,I am concerned about my health,positive,2025-12-16T19:27:06.532Z,6d94ac5f05b3776e,2
I am concerned about my health,I have acid reflux,positive,2025-12-16T19:27:12.868Z,6d94ac5f05b3776e,2
I have acid reflux,My family sometimes limits beef for health,positive,2025-12-16T19:27:27.853Z,6d94ac5f05b3776e,2
I am concerned about my health,I mostly eat chicken or turkey,positive,2025-12-16T19:27:55.604Z,6d94ac5f05b3776e,2
My family loves to eat meat,My family sometimes limits beef for health,negative,2025-12-16T19:28:20.348Z,6d94ac5f05b3776e,2
I am concerned about environmental impact,I mostly eat chicken or turkey,negative,2025-12-16T19:28:35.196Z,6d94ac5f05b3776e,2
I mostly eat chicken or turkey,I am concerned about my health,negative,2025-12-16T19:28:58.476Z,6d94ac5f05b3776e,2
My husband likes eating meat,I cook meat for my husband,positive,2025-12-16T19:10:58.113Z,3d1ddc23b606b8c8,2
I eat meat almost every day,My husband likes eating meat,positive,2025-12-16T19:11:02.399Z,3d1ddc23b606b8c8,2
I eat meat almost every day,I cook meat for my husband,positive,2025-12-16T19:11:06.660Z,3d1ddc23b606b8c8,2
I eat meat almost every day,All my friends eat meat,positive,2025-12-16T19:11:10.601Z,3d1ddc23b606b8c8,2
All my friends eat meat,God permits eating animals in Genesis,positive,2025-12-16T19:11:14.371Z,3d1ddc23b606b8c8,2
God permits eating animals in Genesis,I eat meat almost every day,positive,2025-12-16T19:11:17.531Z,3d1ddc23b606b8c8,2
All my family eats meat,God permits eating animals in Genesis,positive,2025-12-16T19:11:20.475Z,3d1ddc23b606b8c8,2
All my family eats meat,I eat meat almost every day,positive,2025-12-16T19:11:23.019Z,3d1ddc23b606b8c8,2
I am concerned about harming animals,I eat meat almost every day,negative,2025-12-16T19:12:05.127Z,3d1ddc23b606b8c8,2
I am concerned about harming animals,My husband likes eating meat,negative,2025-12-16T19:12:08.533Z,3d1ddc23b606b8c8,2
I am concerned about harming animals,I cook meat for my husband,negative,2025-12-16T19:12:12.603Z,3d1ddc23b606b8c8,2
I am concerned about harming animals,All my friends eat meat,negative,2025-12-16T19:12:17.019Z,3d1ddc23b606b8c8,2
I am concerned about harming animals,All my family eats meat,negative,2025-12-16T19:12:21.509Z,3d1ddc23b606b8c8,2
I like the taste of meat,I eat meat for most meals,positive,2025-12-16T19:13:54.960Z,25d9c5f16c668c52,2
I eat meat for most meals,Eating meat is a long-standing habit,positive,2025-12-16T19:14:01.138Z,25d9c5f16c668c52,2
I am open to reducing meat consumption,I have doubts about meat's climate impact,positive,2025-12-16T19:14:09.784Z,25d9c5f16c668c52,2
Eating meat is a long-standing habit,Everyone around me eats meat regularly,positive,2025-12-16T19:14:14.048Z,25d9c5f16c668c52,2
I am open to reducing meat consumption,Eating meat is a long-standing habit,negative,2025-12-16T19:15:51.329Z,25d9c5f16c668c52,2
I have doubts about meat's climate impact,I am open to reducing meat consumption,negative,2025-12-16T19:15:55.017Z,25d9c5f16c668c52,2
I am open to reducing meat consumption,I like the taste of meat,negative,2025-12-16T19:16:01.426Z,25d9c5f16c668c52,2
I eat meat for most meals,I am open to reducing meat consumption,negative,2025-12-16T19:16:05.594Z,25d9c5f16c668c52,2
Meat presentation is important to me,Meat versatility motivates my choices,positive,2025-12-16T19:29:54.553Z,87e1dbf2ddd33fb1,2
Health concerns influence my meat intake,Social contacts influence me to limit meat,positive,2025-12-16T19:30:00.207Z,87e1dbf2ddd33fb1,2
I have eaten meat for a long time,Meat versatility motivates my choices,positive,2025-12-16T19:30:13.970Z,87e1dbf2ddd33fb1,2
Meat versatility motivates my choices,I feel meat is essential to my meals,positive,2025-12-16T19:30:25.757Z,87e1dbf2ddd33fb1,2
I think about my meat consumption,Health concerns influence my meat intake,positive,2025-12-16T19:30:40.038Z,87e1dbf2ddd33fb1,2
I avoid pork,Suspicious smell or appearance discourages me,negative,2025-12-16T19:32:01.387Z,87e1dbf2ddd33fb1,2
Meat versatility motivates my choices,Health concerns influence my meat intake,negative,2025-12-16T19:32:14.131Z,87e1dbf2ddd33fb1,2
I feel meat is essential to my meals,Health concerns influence my meat intake,negative,2025-12-16T19:32:34.120Z,87e1dbf2ddd33fb1,2
Suspicious smell or appearance discourages me,Meat presentation is important to me,negative,2025-12-16T19:32:48.242Z,87e1dbf2ddd33fb1,2
Meat presentation is important to me,I avoid pork,negative,2025-12-16T19:33:06.576Z,87e1dbf2ddd33fb1,2
I like the taste of meat,I find meat healthy and nutritious,positive,2025-12-16T19:41:21.596Z,edc04ff5e481112b,2
I like the taste of meat,I eat meat almost every day,positive,2025-12-16T19:42:08.882Z,edc04ff5e481112b,2
I find meat healthy and nutritious,Concern for nutrient density increases meat intake,positive,2025-12-16T19:42:19.804Z,edc04ff5e481112b,2
I eat meat almost every day,Physical activity increases protein and meat intake,positive,2025-12-16T19:42:45.650Z,edc04ff5e481112b,2
Physical activity increases protein and meat intake,Concern for nutrient density increases meat intake,positive,2025-12-16T19:42:54.279Z,edc04ff5e481112b,2
I eat meat almost every day,Attempt to eat more seafood reduces meat intake,positive,2025-12-16T19:44:50.142Z,edc04ff5e481112b,2
I eat meat almost every day,Eating cheese or eggs reduces my meat intake,positive,2025-12-16T19:44:54.454Z,edc04ff5e481112b,2
I eat meat almost every day,I am more open to occasional vegetarian meals,positive,2025-12-16T19:44:59.749Z,edc04ff5e481112b,2
I eat meat almost every day,Non-meat high protein meals reduce meat intake,positive,2025-12-16T19:45:06.305Z,edc04ff5e481112b,2
Family history of diabetes influences carb intake,Non-meat high protein meals reduce meat intake,positive,2025-12-16T19:45:16.861Z,edc04ff5e481112b,2
I eat meat almost every day,Concern for nutrient density increases meat intake,positive,2025-12-16T19:45:24.026Z,edc04ff5e481112b,2
I eat meat almost every day,Eating cheese or eggs reduces my meat intake,negative,2025-12-16T19:45:51.532Z,edc04ff5e481112b,2
I eat meat almost every day,Non-meat high protein meals reduce meat intake,negative,2025-12-16T19:45:57.417Z,edc04ff5e481112b,2
I eat meat almost every day,I am more open to occasional vegetarian meals,negative,2025-12-16T19:46:06.697Z,edc04ff5e481112b,2
Non-meat high protein meals reduce meat intake,Family history of diabetes influences carb intake,negative,2025-12-16T19:46:18.094Z,edc04ff5e481112b,2
I eat meat almost every day,Attempt to eat more seafood reduces meat intake,negative,2025-12-16T19:46:21.407Z,edc04ff5e481112b,2
Non-meat high protein meals reduce meat intake,Concern for nutrient density increases meat intake,negative,2025-12-16T19:46:42.427Z,edc04ff5e481112b,2
I am more open to occasional vegetarian meals,Concern for nutrient density increases meat intake,negative,2025-12-16T19:46:53.318Z,edc04ff5e481112b,2
Non-meat high protein meals reduce meat intake,Physical activity increases protein and meat intake,negative,2025-12-16T19:47:15.404Z,edc04ff5e481112b,2
I am concerned about animal welfare,I believe factory farming is cruel,positive,2025-12-16T19:11:37.254Z,f59ad690cbd0e6c3,2
I am hoping to cut out red meat completely,I am concerned about my health,positive,2025-12-16T19:11:58.425Z,f59ad690cbd0e6c3,2
I have reduced red meat to once every other week,I have reduced white meat to twice a week,positive,2025-12-16T19:12:01.001Z,f59ad690cbd0e6c3,2
I have reduced white meat to twice a week,I am concerned about animal welfare,negative,2025-12-16T19:12:41.224Z,f59ad690cbd0e6c3,2
Reading about Tesla's diet influenced me,I have general health concerns,positive,2025-12-16T19:26:26.485Z,b8eba67020022d75,2
I have general health concerns,I want to reduce cholesterol,positive,2025-12-16T19:26:32.221Z,b8eba67020022d75,2
Reading about Tesla's diet influenced me,I want to reduce cholesterol,positive,2025-12-16T19:26:39.959Z,b8eba67020022d75,2
I eat beef three to four times weekly,Convenience influences what I eat,positive,2025-12-16T19:26:45.223Z,b8eba67020022d75,2
I eat chicken and fish,Cost influences my food choices,positive,2025-12-16T19:27:48.697Z,b8eba67020022d75,2
I eat chicken and fish,I try to keep a balanced diet,positive,2025-12-16T19:28:11.749Z,b8eba67020022d75,2
I try to keep a balanced diet,I eat beef three to four times weekly,negative,2025-12-16T19:28:52.924Z,b8eba67020022d75,2
I have general health concerns,Convenience influences what I eat,negative,2025-12-16T19:29:00.733Z,b8eba67020022d75,2
Convenience influences what I eat,I want to reduce cholesterol,negative,2025-12-16T19:29:10.286Z,b8eba67020022d75,2
Cost influences my food choices,I try to keep a balanced diet,negative,2025-12-16T19:29:36.786Z,b8eba67020022d75,2
Reading about Tesla's diet influenced me,Convenience influences what I eat,negative,2025-12-16T19:29:50.981Z,b8eba67020022d75,2
I eat chicken and fish,I try to keep a balanced diet,negative,2025-12-16T19:30:14.784Z,b8eba67020022d75,2
I have reduced interest in eating meat,I am concerned about climate impact,positive,2025-12-16T20:03:21.940Z,fe0757521e1d3e76,2
I dislike strong meaty flavors,"I prefer chicken, beef, and bacon",positive,2025-12-16T20:03:40.002Z,fe0757521e1d3e76,2
I am concerned about fake meat products,I dislike strong meaty flavors,positive,2025-12-16T20:03:47.644Z,fe0757521e1d3e76,2
My friends do not restrict meat,My family eats all types of meat,positive,2025-12-16T20:03:53.602Z,fe0757521e1d3e76,2
My sibling is vegan,I am concerned about climate impact,positive,2025-12-16T20:03:56.796Z,fe0757521e1d3e76,2
I am concerned about climate impact,"I prefer chicken, beef, and bacon",negative,2025-12-16T20:04:10.570Z,fe0757521e1d3e76,2
I have reduced interest in eating meat,My family eats all types of meat,negative,2025-12-16T20:04:58.163Z,fe0757521e1d3e76,2
I have reduced interest in eating meat,My friends do not restrict meat,negative,2025-12-16T20:05:00.946Z,fe0757521e1d3e76,2
"I prefer chicken, beef, and bacon",I dislike strong meaty flavors,negative,2025-12-16T20:05:16.042Z,fe0757521e1d3e76,2
Eating meat reduces my inflammation,Eating meat makes me feel better,positive,2025-12-16T19:13:45.524Z,673d057ee91b91d4,2
I try to eat low carb,I eat meat at every meal,positive,2025-12-16T19:13:49.756Z,673d057ee91b91d4,2
I try to eat low carb,Eating meat reduces my inflammation,positive,2025-12-16T19:13:53.348Z,673d057ee91b91d4,2
Eating meat feels natural to me,I eat meat at every meal,positive,2025-12-16T19:14:00.324Z,673d057ee91b91d4,2
Eating meat makes me feel better,I eat meat at every meal,positive,2025-12-16T19:14:04.924Z,673d057ee91b91d4,2
Eating meat reduces my inflammation,I eat meat at every meal,positive,2025-12-16T19:14:09.212Z,673d057ee91b91d4,2
High stress increases my carb intake,I eat meat at every meal,negative,2025-12-16T19:15:02.516Z,673d057ee91b91d4,2
High stress increases my carb intake,I try to eat low carb,negative,2025-12-16T19:15:09.876Z,673d057ee91b91d4,2
I enjoy the taste of meat,I want foods high in protein,positive,2025-12-16T19:17:00.003Z,30f98abadffddf8e,2
I want foods high in protein,I eat meat at every meal,positive,2025-12-16T19:17:02.863Z,30f98abadffddf8e,2
Everyone I know eats meat,I have never known vegetarians personally,positive,2025-12-16T19:17:07.539Z,30f98abadffddf8e,2
I enjoy the texture of fried meat,I prefer beef and pork,positive,2025-12-16T19:30:25.774Z,8371a2887ae72076,2
I enjoy the texture of fried meat,I eat fried chicken and fried fish,positive,2025-12-16T19:30:28.643Z,8371a2887ae72076,2
My family shared traditional meat meals,Meat meals symbolize family and community,positive,2025-12-16T19:30:34.969Z,8371a2887ae72076,2
I enjoy the texture of fried meat,My family shared traditional meat meals,positive,2025-12-16T19:31:28.754Z,8371a2887ae72076,2
I prefer beef and pork,I have financial limitations,negative,2025-12-16T19:32:20.588Z,8371a2887ae72076,2
I enjoy the texture of fried meat,I have thought about veganism or vegetarianism,negative,2025-12-16T19:32:26.246Z,8371a2887ae72076,2
My family shared traditional meat meals,I have financial limitations,negative,2025-12-16T19:32:50.401Z,8371a2887ae72076,2
My family shared traditional meat meals,I have thought about veganism or vegetarianism,negative,2025-12-16T19:32:53.515Z,8371a2887ae72076,2
Meat meals symbolize family and community,I have thought about veganism or vegetarianism,negative,2025-12-16T19:33:01.036Z,8371a2887ae72076,2
Meat meals symbolize family and community,I have financial limitations,negative,2025-12-16T19:33:09.152Z,8371a2887ae72076,2
Meat fills my family up faster,I think we are meant to eat meat,positive,2025-12-16T19:09:33.827Z,9fc1c0064ceb93cd,2
Most people around me eat meat daily,I think we are meant to eat meat,positive,2025-12-16T19:09:37.394Z,9fc1c0064ceb93cd,2
