stance_1,stance_2,polarity,explicitness,strength,key,wave
Becoming pescatarian is my goal,I skip meat at breakfast,positive,explicit,60,ef09b0942ba51b5e,1
Becoming pescatarian is my goal,Meat for breakfast is expensive,positive,implicit,35,ef09b0942ba51b5e,1
Becoming pescatarian is my goal,Meals feel incomplete without meat,negative,explicit,70,ef09b0942ba51b5e,1
Eating meat is a habit,Family and friends include meat in meals,positive,explicit,90,ef09b0942ba51b5e,1
Eating meat is a habit,I eat meat for lunch and dinner,positive,explicit,85,ef09b0942ba51b5e,1
Eating meat is a habit,Meals feel incomplete without meat,positive,explicit,80,ef09b0942ba51b5e,1
Eating meat is a habit,Social contacts also eat meat out of habit,positive,explicit,90,ef09b0942ba51b5e,1
Eating meat is a habit,I skip meat at breakfast,negative,explicit,60,ef09b0942ba51b5e,1
I eat meat for lunch and dinner,I skip meat at breakfast,positive,explicit,50,ef09b0942ba51b5e,1
I eat meat for lunch and dinner,Meals feel incomplete without meat,positive,explicit,80,ef09b0942ba51b5e,1
I eat meat for lunch and dinner,I want to eat less meat for health,negative,implicit,60,ef09b0942ba51b5e,1
I skip meat at breakfast,I want to eat less meat for health,positive,explicit,85,ef09b0942ba51b5e,1
I skip meat at breakfast,I want to lower my A1c level,positive,explicit,90,ef09b0942ba51b5e,1
I skip meat at breakfast,Meat for breakfast is expensive,positive,explicit,80,ef09b0942ba51b5e,1
I skip meat at breakfast,Meals feel incomplete without meat,negative,explicit,70,ef09b0942ba51b5e,1
I want to eat less meat for health,I want to lower my A1c level,positive,explicit,95,ef09b0942ba51b5e,1
I want to eat less meat for health,Meals feel incomplete without meat,negative,explicit,70,ef09b0942ba51b5e,1
I want to eat less meat for health,Meat for breakfast is expensive,positive,explicit,60,ef09b0942ba51b5e,1
I want to lower my A1c level,Meals feel incomplete without meat,negative,implicit,60,ef09b0942ba51b5e,1
Family and friends include meat in meals,Social contacts also eat meat out of habit,positive,explicit,90,ef09b0942ba51b5e,1
I eat chicken and fish,I like clean meats,positive,explicit,90,cde5af9c10e5d7af,1
I eat chicken and fish,I want to be healthy,positive,explicit,85,cde5af9c10e5d7af,1
I like clean meats,I want to be healthy,positive,explicit,80,cde5af9c10e5d7af,1
I do not crave steak,I like clean meats,positive,explicit,60,cde5af9c10e5d7af,1
I love animals,I tried being vegetarian,positive,explicit,80,cde5af9c10e5d7af,1
I am influenced by family enjoying meat-free meals,I sometimes have vegetarian meals,positive,explicit,80,7142ee58205c21de,1
I am influenced by friends eating vegetarian meals,I sometimes have vegetarian meals,positive,explicit,80,7142ee58205c21de,1
I eat meat a couple times a day,I enjoy eating meat,positive,implicit,70,7142ee58205c21de,1
I eat meat a couple times a day,I sometimes have vegetarian meals,negative,explicit,60,7142ee58205c21de,1
I enjoy eating meat,I sometimes have vegetarian meals,negative,implicit,40,7142ee58205c21de,1
I notice meat-eating when thinking about health,I try to balance meat with other foods,positive,explicit,75,7142ee58205c21de,1
I sometimes have vegetarian meals,I try to balance meat with other foods,positive,explicit,90,7142ee58205c21de,1
I try to balance meat with other foods,I want to eat healthier and add variety,positive,explicit,85,7142ee58205c21de,1
I sometimes have vegetarian meals,I want lighter or more vegetable meals sometimes,positive,explicit,85,7142ee58205c21de,1
I try to balance meat with other foods,I want lighter or more vegetable meals sometimes,positive,explicit,80,7142ee58205c21de,1
I sometimes have vegetarian meals,I want to eat healthier and add variety,positive,explicit,80,7142ee58205c21de,1
I want lighter or more vegetable meals sometimes,I want to eat healthier and add variety,positive,implicit,60,7142ee58205c21de,1
I am influenced by family enjoying meat-free meals,I want to eat healthier and add variety,positive,implicit,40,7142ee58205c21de,1
I am influenced by friends eating vegetarian meals,I want to eat healthier and add variety,positive,implicit,40,7142ee58205c21de,1
I am influenced by family enjoying meat-free meals,I want lighter or more vegetable meals sometimes,positive,implicit,40,7142ee58205c21de,1
I am influenced by friends eating vegetarian meals,I want lighter or more vegetable meals sometimes,positive,implicit,40,7142ee58205c21de,1
I eat meat a couple times a day,I sometimes have vegetarian meals,negative,explicit,60,7142ee58205c21de,1
I eat meat a couple times a day,I try to balance meat with other foods,negative,implicit,50,7142ee58205c21de,1
I enjoy eating meat,I want lighter or more vegetable meals sometimes,negative,explicit,60,7142ee58205c21de,1
Health is my main motivator,I avoid beef,positive,explicit,90,4c0618a1f49cf2e9,2
Health is my main motivator,I avoid processed meat products,positive,explicit,90,4c0618a1f49cf2e9,2
Health is my main motivator,I eat chicken regularly,positive,explicit,85,4c0618a1f49cf2e9,2
Health is my main motivator,I incorporate fish weekly,positive,explicit,85,4c0618a1f49cf2e9,2
Health is my main motivator,I try to buy organic meat,positive,explicit,65,4c0618a1f49cf2e9,2
Family has type 2 diabetes,Health is my main motivator,positive,explicit,70,4c0618a1f49cf2e9,2
Family has type 2 diabetes,I avoid processed meat products,positive,implicit,45,4c0618a1f49cf2e9,2
Family has type 2 diabetes,I avoid beef,positive,implicit,40,4c0618a1f49cf2e9,2
Family has type 2 diabetes,I eat chicken regularly,positive,implicit,35,4c0618a1f49cf2e9,2
Family has type 2 diabetes,I incorporate fish weekly,positive,implicit,35,4c0618a1f49cf2e9,2
I avoid beef,I am concerned about animal welfare,positive,explicit,60,4c0618a1f49cf2e9,2
I avoid beef,I avoid processed meat products,positive,explicit,60,4c0618a1f49cf2e9,2
I am concerned about animal welfare,I try to buy organic meat,positive,implicit,45,4c0618a1f49cf2e9,2
I am concerned about animal welfare,I avoid processed meat products,positive,implicit,40,4c0618a1f49cf2e9,2
I eat wild game from family,Wild game availability prompts discussions,positive,explicit,80,4c0618a1f49cf2e9,2
I eat wild game from family,I am concerned about animal welfare,positive,implicit,40,4c0618a1f49cf2e9,2
I eat wild game from family,I avoid beef,positive,implicit,40,4c0618a1f49cf2e9,2
I eat wild game from family,I eat chicken regularly,positive,implicit,30,4c0618a1f49cf2e9,2
I incorporate fish weekly,I eat chicken regularly,positive,explicit,70,4c0618a1f49cf2e9,2
I incorporate fish weekly,I try to buy organic meat,positive,implicit,35,4c0618a1f49cf2e9,2
I avoid processed meat products,I try to buy organic meat,positive,explicit,65,4c0618a1f49cf2e9,2
I eat meat daily with moderation,I eat meat for protein and iron,positive,explicit,95,7965eb39cc1b7b97,2
I eat meat daily with moderation,I try to reduce cholesterol by eating less meat,positive,explicit,95,7965eb39cc1b7b97,2
I eat meat for protein and iron,I try to reduce cholesterol by eating less meat,negative,explicit,60,7965eb39cc1b7b97,2
I eat meat daily with moderation,Eating meat is a cultural habit in my family,positive,explicit,80,7965eb39cc1b7b97,2
I eat meat for protein and iron,My social contacts eat meat for nutrition,positive,explicit,90,7965eb39cc1b7b97,2
Eating meat is a cultural habit in my family,My social contacts eat meat for nutrition,positive,explicit,75,7965eb39cc1b7b97,2
Eating meat is a cultural habit in my family,I eat meat for protein and iron,positive,implicit,60,7965eb39cc1b7b97,2
Eating meat is a cultural habit in my family,People I know reduce meat for health reasons,negative,implicit,50,7965eb39cc1b7b97,2
I try to reduce cholesterol by eating less meat,My spouse had elevated cholesterol,positive,explicit,100,7965eb39cc1b7b97,2
I eat meat daily with moderation,People I know reduce meat for health reasons,negative,explicit,60,7965eb39cc1b7b97,2
I eat meat for protein and iron,People I know reduce meat for health reasons,negative,implicit,50,7965eb39cc1b7b97,2
People I know reduce meat for health reasons,My social contacts eat meat for nutrition,negative,explicit,60,7965eb39cc1b7b97,2
I am cutting out red meat,I eat mostly chicken and fish,positive,explicit,90,8f96fa223f234180,2
I am cutting out red meat,I want better blood work numbers,positive,explicit,95,8f96fa223f234180,2
I am cutting out red meat,I want more longevity,positive,explicit,92,8f96fa223f234180,2
I am trying to cut processed meats,I really like processed meats,negative,explicit,100,8f96fa223f234180,2
I am trying to cut processed meats,I think processed meats are more harmful,positive,explicit,100,8f96fa223f234180,2
I am trying to cut processed meats,I want better blood work numbers,positive,implicit,85,8f96fa223f234180,2
I am trying to cut processed meats,I want more longevity,positive,implicit,80,8f96fa223f234180,2
I have tried vegetarian diets,I noticed health benefits from vegetarian diet,positive,explicit,100,8f96fa223f234180,2
I have tried vegetarian diets,I missed variety in vegetarian menus,positive,explicit,90,8f96fa223f234180,2
I missed variety in vegetarian menus,I noticed health benefits from vegetarian diet,negative,explicit,85,8f96fa223f234180,2
I missed variety in vegetarian menus,I want better blood work numbers,negative,implicit,60,8f96fa223f234180,2
I really like processed meats,I think processed meats are more harmful,negative,explicit,100,8f96fa223f234180,2
I noticed health benefits from vegetarian diet,I want better blood work numbers,positive,implicit,80,8f96fa223f234180,2
I think processed meats are more harmful,I want better blood work numbers,positive,implicit,90,8f96fa223f234180,2
I think processed meats are more harmful,I want more longevity,positive,implicit,80,8f96fa223f234180,2
I want better blood work numbers,I want more longevity,positive,explicit,98,8f96fa223f234180,2
Family traditions involve eating meat,I enjoy eating meat,positive,explicit,95,25c3702e02bdfd45,2
Family traditions involve eating meat,I balance meat intake for health,negative,implicit,45,25c3702e02bdfd45,2
Family traditions involve eating meat,I want to regulate my weight,negative,implicit,40,25c3702e02bdfd45,2
I am concerned about meat healthiness,I balance meat intake for health,positive,explicit,90,25c3702e02bdfd45,2
I am concerned about meat healthiness,I want to regulate my weight,positive,explicit,85,25c3702e02bdfd45,2
I am concerned about sustainability of meat,I balance meat intake for health,positive,explicit,50,25c3702e02bdfd45,2
I am concerned about sustainability of meat,I am concerned about meat healthiness,positive,implicit,30,25c3702e02bdfd45,2
I balance meat intake for health,I enjoy eating meat,negative,implicit,60,25c3702e02bdfd45,2
I balance meat intake for health,I want to regulate my weight,positive,explicit,95,25c3702e02bdfd45,2
I enjoy eating meat,I want to regulate my weight,negative,explicit,85,25c3702e02bdfd45,2
I avoid foods that cause allergies,I experienced health benefits from eating meat,positive,explicit,90,b06ebcb759ca3ce4,2
I avoid foods that cause allergies,I plan elimination and reintegration diets,positive,explicit,85,b06ebcb759ca3ce4,2
I avoid foods that cause allergies,I restrict my diet to mostly meat,positive,explicit,75,b06ebcb759ca3ce4,2
I experienced health benefits from eating meat,I follow a ketogenic diet,positive,explicit,90,b06ebcb759ca3ce4,2
I experienced health benefits from eating meat,I lost over 100 pounds eating this way,positive,explicit,95,b06ebcb759ca3ce4,2
I experienced health benefits from eating meat,I restrict my diet to mostly meat,positive,explicit,90,b06ebcb759ca3ce4,2
I experienced health benefits from eating meat,I was pre-diabetic before changing my diet,positive,explicit,90,b06ebcb759ca3ce4,2
I experienced health benefits from eating meat,I plan elimination and reintegration diets,positive,explicit,80,b06ebcb759ca3ce4,2
I experienced health benefits from eating meat,I run out of the right foods sometimes,negative,implicit,40,b06ebcb759ca3ce4,2
I experienced health benefits from eating meat,I eat 'cheat meals' when unprepared,negative,implicit,60,b06ebcb759ca3ce4,2
I follow a ketogenic diet,I restrict my diet to mostly meat,positive,explicit,85,b06ebcb759ca3ce4,2
I plan elimination and reintegration diets,I restrict my diet to mostly meat,positive,explicit,80,b06ebcb759ca3ce4,2
I restrict my diet to mostly meat,I run out of the right foods sometimes,positive,explicit,50,b06ebcb759ca3ce4,2
I eat 'cheat meals' when unprepared,I run out of the right foods sometimes,positive,explicit,95,b06ebcb759ca3ce4,2
I avoid foods that cause allergies,I eat 'cheat meals' when unprepared,negative,implicit,40,b06ebcb759ca3ce4,2
I avoid fatty meats,I choose leaner meat options,positive,explicit,90,99229f1b414f5809,2
I cook meat for family preferences,My family eats more meat than I do,positive,explicit,95,99229f1b414f5809,2
I cook meat for family preferences,I eat whatever I am craving,negative,explicit,65,99229f1b414f5809,2
I eat whatever I am craving,Taste motivates me to eat meat,positive,explicit,88,99229f1b414f5809,2
I choose leaner meat options,I eat whatever I am craving,positive,implicit,45,99229f1b414f5809,2
I choose leaner meat options,Taste motivates me to eat meat,positive,implicit,40,99229f1b414f5809,2
I avoid fatty meats,Taste motivates me to eat meat,positive,explicit,65,99229f1b414f5809,2
I choose leaner meat options,My family eats more meat than I do,positive,implicit,35,99229f1b414f5809,2
I avoid fatty meats,My family eats more meat than I do,positive,implicit,30,99229f1b414f5809,2
Chicken is easy to cook,Chicken is familiar in my meals,positive,implicit,80,bb43950de402cf68,2
Chicken is easy to cook,Family usually eats chicken together,positive,explicit,70,bb43950de402cf68,2
Chicken is easy to cook,I eat meat four to five days weekly,positive,implicit,40,bb43950de402cf68,2
Chicken is easy to cook,I like to try new meats,negative,implicit,40,bb43950de402cf68,2
