key,stance_1,stance_2,llm
a3557ae863ad9e1d,I eat beef occasionally,I eat what is available,support
a3557ae863ad9e1d,Limited money sometimes reduces meat consumption,Limited time sometimes reduces meat consumption,support
ad62d2edd2e18b97,I am concerned about climate change,I eat less beef than I used to,support
ad62d2edd2e18b97,I do not desire beef as much,I eat less beef than I used to,support
ad62d2edd2e18b97,Chicken is easy to cook and incorporate,I eat less beef than I used to,support
ad62d2edd2e18b97,I eat meat in most meals,I grew up eating meat,support
ad62d2edd2e18b97,I eat meat in most meals,I enjoy the taste of meat,support
ad62d2edd2e18b97,I enjoy the taste of meat,I get satisfaction from eating meat,support
ad62d2edd2e18b97,I eat meat in most meals,I get satisfaction from eating meat,support
ad62d2edd2e18b97,I enjoy the taste of meat,I grew up eating meat,support
ad62d2edd2e18b97,I grew up eating meat,Most people around me eat meat,support
ad62d2edd2e18b97,I eat meat in most meals,Most people around me eat meat,support
ad62d2edd2e18b97,I am concerned about climate change,I enjoy the taste of meat,conflict
ad62d2edd2e18b97,I am concerned about climate change,I eat meat in most meals,conflict
ad62d2edd2e18b97,I do not desire beef as much,I enjoy the taste of meat,conflict
ad62d2edd2e18b97,I am concerned about climate change,I hear about environmental impact in the news,support
3828779ad7644dd3,I avoid eating swine,I consider animal cruelty in my choices,support
3828779ad7644dd3,I consider animal cruelty in my choices,I plan to buy a whole cow,support
3828779ad7644dd3,I consider animal cruelty in my choices,I try to buy ethically sourced meat,support
3828779ad7644dd3,I believe animals should have ethical lives,I consider animal cruelty in my choices,support
3828779ad7644dd3,Financial limitations affect my meat choices,I plan to buy a whole cow,conflict
3828779ad7644dd3,Financial limitations affect my meat choices,I try to buy ethically sourced meat,conflict
3828779ad7644dd3,I plan to buy a whole cow,I try to buy ethically sourced meat,support
3828779ad7644dd3,I believe animals should have ethical lives,I try to buy ethically sourced meat,support
3828779ad7644dd3,I believe animals should have ethical lives,I plan to buy a whole cow,support
3828779ad7644dd3,I avoid eating swine,I believe animals should have ethical lives,support
3828779ad7644dd3,Financial limitations affect my meat choices,I avoid eating swine,conflict
41c5996495e366da,I care about animal welfare,I care about the environment,support
41c5996495e366da,I care about animal welfare,I eat meat two to three times weekly,conflict
41c5996495e366da,I care about animal welfare,I want to be healthier,support
41c5996495e366da,I care about animal welfare,Social contacts believe vegetarianism is healthier,support
41c5996495e366da,I care about the environment,I eat meat two to three times weekly,conflict
41c5996495e366da,I care about the environment,I want to be healthier,support
41c5996495e366da,I care about the environment,Social contacts believe vegetarianism is healthier,support
41c5996495e366da,Eating meat is a habit for me,I eat meat two to three times weekly,support
41c5996495e366da,I eat meat two to three times weekly,I have trouble getting enough iron,support
41c5996495e366da,I eat meat two to three times weekly,I have trouble getting protein elsewhere,support
41c5996495e366da,I eat meat two to three times weekly,I want to be healthier,conflict
41c5996495e366da,I have trouble getting enough iron,I have trouble getting protein elsewhere,support
41c5996495e366da,I have trouble getting enough iron,I want to be healthier,conflict
41c5996495e366da,I have trouble getting protein elsewhere,I want to be healthier,conflict
41c5996495e366da,Eating meat is a habit for me,I have trouble getting protein elsewhere,support
41c5996495e366da,I want to be healthier,Social contacts believe vegetarianism is healthier,support
41c5996495e366da,Eating meat is a habit for me,I want to be healthier,conflict
54b98e8a7620dd67,I am motivated by health advice,I try to cut down on red meat,support
54b98e8a7620dd67,I am motivated by health advice,I try to eat healthy fish,support
54b98e8a7620dd67,I am motivated by health advice,I try to eat more chicken,support
54b98e8a7620dd67,I am motivated by health advice,We believe fish and chicken are healthier,support
54b98e8a7620dd67,I try to cut down on red meat,I try to eat healthy fish,support
54b98e8a7620dd67,I try to cut down on red meat,I try to eat more chicken,support
54b98e8a7620dd67,I try to eat healthy fish,I try to eat more chicken,support
54b98e8a7620dd67,I try to cut down on red meat,We believe fish and chicken are healthier,support
54b98e8a7620dd67,I try to eat healthy fish,We believe fish and chicken are healthier,support
54b98e8a7620dd67,I try to eat more chicken,We believe fish and chicken are healthier,support
54b98e8a7620dd67,I am motivated by health advice,My social contacts follow similar eating habits,support
54b98e8a7620dd67,I am motivated by health advice,I eat steak as a reward,conflict
54b98e8a7620dd67,I am motivated by health advice,I occasionally enjoy steak at restaurants,conflict
54b98e8a7620dd67,I eat steak as a reward,I occasionally enjoy steak at restaurants,support
54b98e8a7620dd67,I eat steak as a reward,I try to cut down on red meat,conflict
54b98e8a7620dd67,I occasionally enjoy steak at restaurants,I try to cut down on red meat,conflict
54b98e8a7620dd67,My social contacts follow similar eating habits,We believe fish and chicken are healthier,support
4dc0b760b47b9e68,Convenience influences my meat consumption,I avoid meat when I don't crave it,support
4dc0b760b47b9e68,Convenience influences my meat consumption,I sometimes skip meat to eat lighter,support
4dc0b760b47b9e68,Convenience influences my meat consumption,Meat can be expensive for me,support
4dc0b760b47b9e68,Convenience influences my meat consumption,I sometimes eat meat during holidays,conflict
4dc0b760b47b9e68,I avoid meat when I don't crave it,I sometimes skip meat to eat lighter,support
4dc0b760b47b9e68,I avoid meat when I don't crave it,I enjoy the taste of meat,conflict
4dc0b760b47b9e68,I avoid meat when I don't crave it,I believe meat is nutritious,conflict
4dc0b760b47b9e68,I believe meat is nutritious,I sometimes skip meat to eat lighter,conflict
4dc0b760b47b9e68,I enjoy the taste of meat,I sometimes skip meat to eat lighter,conflict
4dc0b760b47b9e68,I believe meat is nutritious,I eat meat for healthy fats,support
4dc0b760b47b9e68,I believe meat is nutritious,I eat meat for iron,support
4dc0b760b47b9e68,I believe meat is nutritious,I eat meat for protein,support
4dc0b760b47b9e68,I eat meat for healthy fats,I eat meat for protein,support
4dc0b760b47b9e68,I eat meat for iron,I eat meat for protein,support
4dc0b760b47b9e68,I eat meat for healthy fats,I eat meat for iron,support
4dc0b760b47b9e68,I believe meat is nutritious,I enjoy the taste of meat,support
4dc0b760b47b9e68,I enjoy the taste of meat,I sometimes eat meat during holidays,support
4dc0b760b47b9e68,I sometimes skip meat to eat lighter,Meat can be expensive for me,support
4dc0b760b47b9e68,Convenience influences my meat consumption,I eat meat for protein,support
4dc0b760b47b9e68,I eat meat for protein,I sometimes skip meat to eat lighter,conflict
5d841d10765ae730,I am concerned about my health,I am concerned about the environment,support
5d841d10765ae730,I am concerned about my health,I sometimes avoid pork,support
5d841d10765ae730,I am concerned about my health,I sometimes skip meat for meals,support
5d841d10765ae730,I am concerned about the environment,I sometimes skip meat for meals,support
5d841d10765ae730,I am interested in trying new meats,I sometimes avoid pork,conflict
5d841d10765ae730,I am interested in trying new meats,I sometimes skip meat for meals,conflict
5d841d10765ae730,I eat meat for most meals,I sometimes skip meat for meals,conflict
5d841d10765ae730,I sometimes avoid pork,I sometimes skip meat for meals,support
5d841d10765ae730,I am concerned about my health,I eat meat for most meals,conflict
5d841d10765ae730,I am concerned about the environment,I eat meat for most meals,conflict
5d841d10765ae730,I eat meat for most meals,I sometimes avoid pork,conflict
5d841d10765ae730,I am concerned about my health,My father reduced meat for health reasons,support
fabbe87caf2e1c00,I am concerned about animal welfare,I reduced pork consumption significantly,support
fabbe87caf2e1c00,I am concerned about animal welfare,I try to limit meat to once daily,support
fabbe87caf2e1c00,I am concerned about animal welfare,Social contacts care about animal welfare,support
fabbe87caf2e1c00,I am concerned about animal welfare,People around me increasingly avoid meat,support
fabbe87caf2e1c00,I believe meat impacts the environment,I try to limit meat to once daily,support
fabbe87caf2e1c00,I believe meat impacts the environment,I reduced pork consumption significantly,support
fabbe87caf2e1c00,I believe meat is nutritious,I enjoy eating meat,support
fabbe87caf2e1c00,I believe meat is nutritious,I try to limit meat to once daily,conflict
fabbe87caf2e1c00,I enjoy eating meat,I try to limit meat to once daily,conflict
fabbe87caf2e1c00,I enjoy eating meat,I reduced pork consumption significantly,conflict
fabbe87caf2e1c00,I reduced pork consumption significantly,I try to limit meat to once daily,support
fabbe87caf2e1c00,People around me increasingly avoid meat,Social contacts care about animal welfare,support
fabbe87caf2e1c00,I try to limit meat to once daily,People around me increasingly avoid meat,support
fabbe87caf2e1c00,I am concerned about animal welfare,I believe meat is nutritious,conflict
c425ac83f24beef2,Chicken and fish are more versatile,I mainly eat chicken or fish,support
c425ac83f24beef2,Chicken and fish are more versatile,I avoid red meat,support
c425ac83f24beef2,Chicken and fish are more versatile,I enjoy vegetables and salads,support
c425ac83f24beef2,I avoid red meat,I do not like red meat taste,support
c425ac83f24beef2,I avoid red meat,I do not like red meat texture,support
c425ac83f24beef2,I avoid red meat,Red meat is unhealthy,support
c425ac83f24beef2,I avoid red meat,I mainly eat chicken or fish,support
c425ac83f24beef2,I do not like red meat taste,I do not like red meat texture,support
c425ac83f24beef2,I avoid red meat,I wish more people would stop eating red meat,support
c425ac83f24beef2,I wish more people would stop eating red meat,Red meat is unhealthy,support
c425ac83f24beef2,I enjoy vegetables and salads,I mainly eat chicken or fish,support
c425ac83f24beef2,I avoid red meat,I enjoy vegetables and salads,support
248480856d4a9c8c,I eat beef and chicken regularly,I enjoy eating meat,support
248480856d4a9c8c,I enjoy eating meat,Meat tastes good to me,support
248480856d4a9c8c,I enjoy eating meat,Meat is a good protein source,support
248480856d4a9c8c,I eat beef and chicken regularly,My wife dislikes pork,support
248480856d4a9c8c,I eat beef and chicken regularly,My family prefers steak,support
248480856d4a9c8c,I eat beef and chicken regularly,Meat tastes good to me,support
248480856d4a9c8c,I eat beef and chicken regularly,Meat is a good protein source,support
248480856d4a9c8c,I enjoy eating meat,Meat is a cultural staple in my family,support
248480856d4a9c8c,I enjoy eating meat,No vegetarians in my social circle,support
248480856d4a9c8c,I enjoy eating meat,My family prefers steak,support
248480856d4a9c8c,I enjoy eating meat,"I prefer grass-fed, ethically treated beef",support
