key,stance_1,stance_2,llm
3a4931c85b6bb77d,Meat is part of family tradition,My family supports me eating less meat,conflict
3a4931c85b6bb77d,Most family meals include meat,My family supports me eating less meat,conflict
3a4931c85b6bb77d,I am trying to cut back on meat,Most family meals include meat,conflict
2b66cc6ef7bd17ea,Affordability limits access to high-quality meat,I eat chicken and turkey regularly,support
2b66cc6ef7bd17ea,Affordability limits access to high-quality meat,I try to have a protein source daily,support
2b66cc6ef7bd17ea,I eat chicken and turkey regularly,I try to have a protein source daily,support
2b66cc6ef7bd17ea,I eat less beef due to mad cow disease,I try to have a protein source daily,support
2b66cc6ef7bd17ea,I eat chicken and turkey regularly,I eat less beef due to mad cow disease,support
2b66cc6ef7bd17ea,I eat chicken and turkey regularly,My family ate meat in moderation,support
2b66cc6ef7bd17ea,I eat less beef due to mad cow disease,My family ate meat in moderation,support
2b66cc6ef7bd17ea,I try to have a protein source daily,My family ate meat in moderation,support
2b66cc6ef7bd17ea,My aunt emphasized healthy eating habits,My family ate meat in moderation,support
2b66cc6ef7bd17ea,I try to have a protein source daily,My aunt emphasized healthy eating habits,support
2b66cc6ef7bd17ea,I eat chicken and turkey regularly,My aunt emphasized healthy eating habits,support
2b66cc6ef7bd17ea,Affordability limits access to high-quality meat,My family ate meat in moderation,support
01d6c865ad629e1f,I eat meat when it is available,I sometimes prefer foods other than meat,conflict
01d6c865ad629e1f,I eat meat when it is available,I value meat for protein and nutrients,support
01d6c865ad629e1f,I don't seek out meat,I eat meat when it is available,support
01d6c865ad629e1f,I don't seek out meat,I sometimes prefer foods other than meat,support
01d6c865ad629e1f,I don't seek out meat,I value meat for protein and nutrients,conflict
01d6c865ad629e1f,I sometimes prefer foods other than meat,I value meat for protein and nutrients,conflict
01d6c865ad629e1f,I eat meat when it is available,My family eats similar amounts of meat as me,support
1c2579f87fb55244,I eat chicken regularly,I have eaten meat since childhood,support
1c2579f87fb55244,I eat chicken regularly,Meat is part of my family's diet,support
1c2579f87fb55244,I have eaten meat since childhood,Meat is part of my family's diet,support
1c2579f87fb55244,I have eaten meat since childhood,Most people I know eat meat,support
1c2579f87fb55244,I have eaten meat since childhood,Meat is widely available in restaurants,support
1c2579f87fb55244,I have eaten meat since childhood,I rarely eat steak,support
1c2579f87fb55244,I eat chicken regularly,I rarely eat steak,support
1c2579f87fb55244,I rarely eat steak,Meat is part of my family's diet,support
1c2579f87fb55244,I have eaten meat since childhood,I have questions about meat and climate change,conflict
1c2579f87fb55244,I have questions about meat and climate change,Most people I know eat meat,conflict
1c2579f87fb55244,I have questions about meat and climate change,Meat is widely available in restaurants,conflict
1c2579f87fb55244,Meat is part of my family's diet,Most people I know eat meat,support
1c2579f87fb55244,Meat is part of my family's diet,Meat is widely available in restaurants,support
1c2579f87fb55244,Meat is widely available in restaurants,Most people I know eat meat,support
d59a7be61b6d34c0,Family loves the flavor of meat,My family eats meat daily,support
d59a7be61b6d34c0,Family loves the flavor of meat,Family pressured me to eat meat,support
d59a7be61b6d34c0,Family loves the flavor of meat,I gave up pescatarian diet due to pressure,support
d59a7be61b6d34c0,Family loves the flavor of meat,I hate the thought of eating meat,conflict
d59a7be61b6d34c0,Family loves the flavor of meat,I love the taste of meat,support
d59a7be61b6d34c0,Family pressured me to eat meat,I gave up pescatarian diet due to pressure,support
d59a7be61b6d34c0,Family pressured me to eat meat,I hate the thought of eating meat,conflict
d59a7be61b6d34c0,Family pressured me to eat meat,I see eating meat as a necessary evil,support
d59a7be61b6d34c0,I gave up pescatarian diet due to pressure,I hate the thought of eating meat,conflict
d59a7be61b6d34c0,I gave up pescatarian diet due to pressure,I see eating meat as a necessary evil,support
d59a7be61b6d34c0,I hate the thought of eating meat,I love the taste of meat,conflict
d59a7be61b6d34c0,I eat meat almost daily,I hate the thought of eating meat,conflict
d59a7be61b6d34c0,I hate the thought of eating meat,I see eating meat as a necessary evil,support
d59a7be61b6d34c0,I eat meat almost daily,I love the taste of meat,support
d59a7be61b6d34c0,I love the taste of meat,Meals feel incomplete without meat,support
d59a7be61b6d34c0,I love the taste of meat,I see eating meat as a necessary evil,conflict
d59a7be61b6d34c0,I eat meat almost daily,Meals feel incomplete without meat,support
d59a7be61b6d34c0,I eat meat almost daily,I see eating meat as a necessary evil,support
d59a7be61b6d34c0,I see eating meat as a necessary evil,Meals feel incomplete without meat,conflict
d59a7be61b6d34c0,Family pressured me to eat meat,My family eats meat daily,support
fad13b189dc3f535,I am motivated by health concerns,I wish to cut back on meat,support
fad13b189dc3f535,I am motivated by health concerns,I eat meat every day,conflict
fad13b189dc3f535,I am motivated by health concerns,I enjoy the taste of meat,conflict
fad13b189dc3f535,I am motivated by health concerns,Meat makes meals more filling,conflict
fad13b189dc3f535,I am motivated by health concerns,Meat is easy to cook for everyone,conflict
fad13b189dc3f535,I consider animal welfare ethical dilemmas,I wish to cut back on meat,support
fad13b189dc3f535,I consider animal welfare ethical dilemmas,I eat meat every day,conflict
fad13b189dc3f535,I consider animal welfare ethical dilemmas,I enjoy the taste of meat,conflict
fad13b189dc3f535,I consider animal welfare ethical dilemmas,My family eats meat regularly,conflict
fad13b189dc3f535,I consider animal welfare ethical dilemmas,Meat is easy to cook for everyone,conflict
fad13b189dc3f535,I consider animal welfare ethical dilemmas,Meat makes meals more filling,conflict
fad13b189dc3f535,I eat meat every day,I wish to cut back on meat,conflict
fad13b189dc3f535,I eat meat every day,I enjoy the taste of meat,support
fad13b189dc3f535,I eat meat every day,Meat is easy to cook for everyone,support
fad13b189dc3f535,I eat meat every day,Meat makes meals more filling,support
fad13b189dc3f535,I eat meat every day,My family eats meat regularly,support
fad13b189dc3f535,I enjoy the taste of meat,Meat makes meals more filling,support
fad13b189dc3f535,I enjoy the taste of meat,Meat is easy to cook for everyone,support
fad13b189dc3f535,I enjoy the taste of meat,My family eats meat regularly,support
fad13b189dc3f535,Meat is easy to cook for everyone,My family eats meat regularly,support
fad13b189dc3f535,Meat is easy to cook for everyone,Meat makes meals more filling,support
fad13b189dc3f535,Meat makes meals more filling,My family eats meat regularly,support
fad13b189dc3f535,I wish to cut back on meat,My family eats meat regularly,conflict
fad13b189dc3f535,I enjoy the taste of meat,I wish to cut back on meat,conflict
fad13b189dc3f535,I wish to cut back on meat,Meat makes meals more filling,conflict
fad13b189dc3f535,I wish to cut back on meat,Meat is easy to cook for everyone,conflict
036858a3a8430897,I grew up eating meat,I love the taste of meat,support
036858a3a8430897,I grew up eating meat,I think meat is a good protein source,support
036858a3a8430897,I grew up eating meat,Most of my family eat meat,support
036858a3a8430897,I love the taste of meat,I think meat is a good protein source,support
036858a3a8430897,I love the taste of meat,Most of my family eat meat,support
036858a3a8430897,I think meat is a good protein source,Most of my family eat meat,support
298335236c158975,I eat less meat than some friends,I eat meat with friends,support
298335236c158975,I eat less meat than some friends,Meals depend on who I am with,support
298335236c158975,I eat meat with friends,Meals depend on who I am with,support
298335236c158975,I eat meat with friends,I rarely cook meat at home,support
298335236c158975,I enjoy eating chicken,I prefer cheese and vegetables sometimes,conflict
298335236c158975,I prefer cheese and vegetables sometimes,Meat is expensive for me,support
298335236c158975,I rarely cook meat at home,Meals depend on who I am with,support
298335236c158975,I prefer cheese and vegetables sometimes,I rarely cook meat at home,support
298335236c158975,I enjoy eating chicken,I rarely cook meat at home,support
298335236c158975,I eat less meat than some friends,I rarely cook meat at home,support
90a26c5862848d7f,I avoid red meat and eat white meat,I choose meat for athletic performance,support
90a26c5862848d7f,I avoid red meat and eat white meat,I eat meat when I need protein,support
90a26c5862848d7f,I avoid red meat and eat white meat,I have medical concerns about eating meat,support
90a26c5862848d7f,I avoid red meat and eat white meat,I have concerns about animal welfare,support
90a26c5862848d7f,I avoid red meat and eat white meat,I try to eat 90% meatless meals,support
90a26c5862848d7f,I avoid red meat and eat white meat,I want to reduce environmental impact,support
90a26c5862848d7f,I avoid red meat and eat white meat,I try to limit meat for religious reasons,support
90a26c5862848d7f,I choose meat for athletic performance,I eat meat when I need protein,support
90a26c5862848d7f,I choose meat for athletic performance,I try to eat 90% meatless meals,conflict
90a26c5862848d7f,I choose meat for athletic performance,I try to limit meat for religious reasons,conflict
90a26c5862848d7f,I eat meat when I need protein,I try to eat 90% meatless meals,conflict
90a26c5862848d7f,I eat meat when I need protein,I try to limit meat for religious reasons,conflict
90a26c5862848d7f,I have concerns about animal welfare,I try to eat 90% meatless meals,support
90a26c5862848d7f,I have concerns about animal welfare,I want to reduce environmental impact,support
90a26c5862848d7f,I have concerns about animal welfare,I try to limit meat for religious reasons,support
90a26c5862848d7f,I have medical concerns about eating meat,I try to eat 90% meatless meals,support
90a26c5862848d7f,I have medical concerns about eating meat,I want to reduce environmental impact,support
90a26c5862848d7f,I have medical concerns about eating meat,I try to limit meat for religious reasons,support
90a26c5862848d7f,I eat meat when I need protein,I have medical concerns about eating meat,conflict
90a26c5862848d7f,I choose meat for athletic performance,I have medical concerns about eating meat,conflict
90a26c5862848d7f,I have medical concerns about eating meat,My family ate meat daily while growing up,conflict
90a26c5862848d7f,I have medical concerns about eating meat,My community promotes eating local meat,conflict
90a26c5862848d7f,I try to eat 90% meatless meals,I want to reduce environmental impact,support
90a26c5862848d7f,I try to eat 90% meatless meals,I try to limit meat for religious reasons,support
90a26c5862848d7f,I try to eat 90% meatless meals,My family ate meat daily while growing up,conflict
